ID,ID_ESTABELECIMENTO_ORIGINAL,TIPO_ESTABELECIMENTO,NOME,HORA_ABERTURA,HORA_FECHAMENTO,CEP,RUA,BAIRRO,ESTADO,COMPLEMENTO,DATE_FROM,DATE_TO,VERSION
152,8602,Restaurante,Sonic Drive-In,0 days 08:00:00,0 days 17:00:00,28498592,rua 1962,bairro 1962,estado 1962,complemento 1962,1970-01-01 00:00:00,2038-01-01,1
153,8740,Restaurante,SUBWAY,0 days 08:00:00,0 days 17:00:00,77295268,rua 3856,bairro 3856,estado 3856,complemento 3856,1970-01-01 00:00:00,2038-01-01,1
154,8744,Restaurante,SUBWAY,0 days 08:00:00,0 days 17:00:00,66051009,rua 3633,bairro 3633,estado 3633,complemento 3633,1970-01-01 00:00:00,2038-01-01,1
155,8889,Restaurante,Miguel's Tacos,0 days 08:00:00,0 days 17:00:00,6653264,rua 574,bairro 574,estado 574,complemento 574,1970-01-01 00:00:00,2038-01-01,1
156,8979,Restaurante,Quiznos,0 days 08:00:00,0 days 17:00:00,29971857,rua 1301,bairro 1301,estado 1301,complemento 1301,1970-01-01 00:00:00,2038-01-01,1
157,9062,Restaurante,McDonald's,0 days 08:00:00,0 days 17:00:00,77158944,rua 2449,bairro 2449,estado 2449,complemento 2449,1970-01-01 00:00:00,2038-01-01,1
158,9212,Restaurante,Dairy Queen Grill & Chill,0 days 08:00:00,0 days 17:00:00,82761511,rua 1063,bairro 1063,estado 1063,complemento 1063,1970-01-01 00:00:00,2038-01-01,1
159,9275,Restaurante,Sonic Drive-In,0 days 08:00:00,0 days 17:00:00,14844723,rua 117,bairro 117,estado 117,complemento 117,1970-01-01 00:00:00,2038-01-01,1
160,9296,Restaurante,Subway,0 days 08:00:00,0 days 17:00:00,88341195,rua 1295,bairro 1295,estado 1295,complemento 1295,1970-01-01 00:00:00,2038-01-01,1
161,9389,Restaurante,Crossroads Grill Of Siler City,0 days 08:00:00,0 days 17:00:00,78570762,rua 1263,bairro 1263,estado 1263,complemento 1263,1970-01-01 00:00:00,2038-01-01,1
162,9478,Restaurante,SUBWAY,0 days 08:00:00,0 days 17:00:00,3356961,rua 2545,bairro 2545,estado 2545,complemento 2545,1970-01-01 00:00:00,2038-01-01,1
163,9486,Restaurante,SUBWAY,0 days 08:00:00,0 days 17:00:00,65410402,rua 2074,bairro 2074,estado 2074,complemento 2074,1970-01-01 00:00:00,2038-01-01,1
164,9538,Restaurante,Manchu Wok,0 days 08:00:00,0 days 17:00:00,41746327,rua 562,bairro 562,estado 562,complemento 562,1970-01-01 00:00:00,2038-01-01,1
165,9546,Restaurante,Wendy's,0 days 08:00:00,0 days 17:00:00,19059455,rua 2986,bairro 2986,estado 2986,complemento 2986,1970-01-01 00:00:00,2038-01-01,1
166,9586,Restaurante,Taco Bell,0 days 08:00:00,0 days 17:00:00,83708955,rua 2491,bairro 2491,estado 2491,complemento 2491,1970-01-01 00:00:00,2038-01-01,1
167,9674,Restaurante,SONIC Drive-In,0 days 08:00:00,0 days 17:00:00,75849045,rua 380,bairro 380,estado 380,complemento 380,1970-01-01 00:00:00,2038-01-01,1
168,9819,Restaurante,Church's Chicken,0 days 08:00:00,0 days 17:00:00,29335025,rua 2745,bairro 2745,estado 2745,complemento 2745,1970-01-01 00:00:00,2038-01-01,1
169,9866,Restaurante,Five Guys Burgers & Fries,0 days 08:00:00,0 days 17:00:00,49284899,rua 3104,bairro 3104,estado 3104,complemento 3104,1970-01-01 00:00:00,2038-01-01,1
170,9963,Restaurante,SUBWAY,0 days 08:00:00,0 days 17:00:00,43033573,rua 3564,bairro 3564,estado 3564,complemento 3564,1970-01-01 00:00:00,2038-01-01,1
171,5,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,92686658,rua 3198,bairro 3198,estado 3198,complemento 3198,1970-01-01 00:00:00,2038-01-01,1
172,15,Mercado,Burger King,0 days 08:00:00,0 days 17:00:00,39701656,rua 2249,bairro 2249,estado 2249,complemento 2249,1970-01-01 00:00:00,2038-01-01,1
173,41,Mercado,Bates House Of Turkey Inc,0 days 08:00:00,0 days 17:00:00,71167320,rua 1759,bairro 1759,estado 1759,complemento 1759,1970-01-01 00:00:00,2038-01-01,1
174,222,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,317437,rua 1165,bairro 1165,estado 1165,complemento 1165,1970-01-01 00:00:00,2038-01-01,1
175,320,Mercado,McDonald's - CLOSED,0 days 08:00:00,0 days 17:00:00,43542788,rua 2252,bairro 2252,estado 2252,complemento 2252,1970-01-01 00:00:00,2038-01-01,1
176,448,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,82175226,rua 1023,bairro 1023,estado 1023,complemento 1023,1970-01-01 00:00:00,2038-01-01,1
177,523,Mercado,Arctic Circle,0 days 08:00:00,0 days 17:00:00,84685656,rua 3862,bairro 3862,estado 3862,complemento 3862,1970-01-01 00:00:00,2038-01-01,1
178,531,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,5498128,rua 2703,bairro 2703,estado 2703,complemento 2703,1970-01-01 00:00:00,2038-01-01,1
179,584,Mercado,Jersey Mike's Subs,0 days 08:00:00,0 days 17:00:00,74381074,rua 135,bairro 135,estado 135,complemento 135,1970-01-01 00:00:00,2038-01-01,1
180,710,Mercado,Pizza Hut,0 days 08:00:00,0 days 17:00:00,68357869,rua 3931,bairro 3931,estado 3931,complemento 3931,1970-01-01 00:00:00,2038-01-01,1
181,866,Mercado,Moe's Southwest Grill,0 days 08:00:00,0 days 17:00:00,48790456,rua 1827,bairro 1827,estado 1827,complemento 1827,1970-01-01 00:00:00,2038-01-01,1
182,1058,Mercado,Dairy Queen,0 days 08:00:00,0 days 17:00:00,65615265,rua 4698,bairro 4698,estado 4698,complemento 4698,1970-01-01 00:00:00,2038-01-01,1
183,1086,Mercado,Dexter's Drive-In,0 days 08:00:00,0 days 17:00:00,506865,rua 3343,bairro 3343,estado 3343,complemento 3343,1970-01-01 00:00:00,2038-01-01,1
184,1346,Mercado,Wings Ole',0 days 08:00:00,0 days 17:00:00,36480147,rua 735,bairro 735,estado 735,complemento 735,1970-01-01 00:00:00,2038-01-01,1
185,1347,Mercado,Domino's Pizza,0 days 08:00:00,0 days 17:00:00,94443515,rua 4011,bairro 4011,estado 4011,complemento 4011,1970-01-01 00:00:00,2038-01-01,1
186,1378,Mercado,Mc Donald's,0 days 08:00:00,0 days 17:00:00,30182737,rua 392,bairro 392,estado 392,complemento 392,1970-01-01 00:00:00,2038-01-01,1
187,1529,Mercado,Sonic Drive-In,0 days 08:00:00,0 days 17:00:00,85207097,rua 3594,bairro 3594,estado 3594,complemento 3594,1970-01-01 00:00:00,2038-01-01,1
188,1547,Mercado,KFC,0 days 08:00:00,0 days 17:00:00,71543237,rua 4788,bairro 4788,estado 4788,complemento 4788,1970-01-01 00:00:00,2038-01-01,1
189,1616,Mercado,McDonald's - CLOSED,0 days 08:00:00,0 days 17:00:00,64947173,rua 4133,bairro 4133,estado 4133,complemento 4133,1970-01-01 00:00:00,2038-01-01,1
190,1622,Mercado,KFC,0 days 08:00:00,0 days 17:00:00,29916245,rua 765,bairro 765,estado 765,complemento 765,1970-01-01 00:00:00,2038-01-01,1
191,1672,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,94570967,rua 3469,bairro 3469,estado 3469,complemento 3469,1970-01-01 00:00:00,2038-01-01,1
192,1796,Mercado,Las Pinatas Of Maui,0 days 08:00:00,0 days 17:00:00,15890657,rua 3968,bairro 3968,estado 3968,complemento 3968,1970-01-01 00:00:00,2038-01-01,1
193,2042,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,79928519,rua 754,bairro 754,estado 754,complemento 754,1970-01-01 00:00:00,2038-01-01,1
194,2202,Mercado,Gentile's Bakery - Deli - Catering,0 days 08:00:00,0 days 17:00:00,29268282,rua 1321,bairro 1321,estado 1321,complemento 1321,1970-01-01 00:00:00,2038-01-01,1
195,2298,Mercado,Church's Chicken,0 days 08:00:00,0 days 17:00:00,72454793,rua 65,bairro 65,estado 65,complemento 65,1970-01-01 00:00:00,2038-01-01,1
196,2304,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,83806136,rua 2221,bairro 2221,estado 2221,complemento 2221,1970-01-01 00:00:00,2038-01-01,1
197,2377,Mercado,Chick-fil-A,0 days 08:00:00,0 days 17:00:00,28206979,rua 1268,bairro 1268,estado 1268,complemento 1268,1970-01-01 00:00:00,2038-01-01,1
198,2409,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,5534636,rua 3628,bairro 3628,estado 3628,complemento 3628,1970-01-01 00:00:00,2038-01-01,1
199,2430,Mercado,Pollo Tropical,0 days 08:00:00,0 days 17:00:00,91641034,rua 25,bairro 25,estado 25,complemento 25,1970-01-01 00:00:00,2038-01-01,1
200,2478,Mercado,Da Vita San Jose Pd Dialysis,0 days 08:00:00,0 days 17:00:00,1858404,rua 1999,bairro 1999,estado 1999,complemento 1999,1970-01-01 00:00:00,2038-01-01,1
201,2576,Mercado,China House,0 days 08:00:00,0 days 17:00:00,19820477,rua 2302,bairro 2302,estado 2302,complemento 2302,1970-01-01 00:00:00,2038-01-01,1
202,2595,Mercado,Richway Gyros,0 days 08:00:00,0 days 17:00:00,38476347,rua 281,bairro 281,estado 281,complemento 281,1970-01-01 00:00:00,2038-01-01,1
203,2607,Mercado,Chick-fil-A,0 days 08:00:00,0 days 17:00:00,68046116,rua 2804,bairro 2804,estado 2804,complemento 2804,1970-01-01 00:00:00,2038-01-01,1
204,2685,Mercado,Chick-fil-A,0 days 08:00:00,0 days 17:00:00,38377677,rua 3394,bairro 3394,estado 3394,complemento 3394,1970-01-01 00:00:00,2038-01-01,1
205,2714,Mercado,Church's Chicken,0 days 08:00:00,0 days 17:00:00,60188949,rua 2391,bairro 2391,estado 2391,complemento 2391,1970-01-01 00:00:00,2038-01-01,1
206,2881,Mercado,Chipotle Mexican Grill,0 days 08:00:00,0 days 17:00:00,87754382,rua 3356,bairro 3356,estado 3356,complemento 3356,1970-01-01 00:00:00,2038-01-01,1
207,2893,Mercado,Fun House Pizza Delivery,0 days 08:00:00,0 days 17:00:00,65414465,rua 2578,bairro 2578,estado 2578,complemento 2578,1970-01-01 00:00:00,2038-01-01,1
208,2950,Mercado,Hardees,0 days 08:00:00,0 days 17:00:00,29666677,rua 2086,bairro 2086,estado 2086,complemento 2086,1970-01-01 00:00:00,2038-01-01,1
209,3021,Mercado,Mr Gyro's Wallingford,0 days 08:00:00,0 days 17:00:00,9844302,rua 9,bairro 9,estado 9,complemento 9,1970-01-01 00:00:00,2038-01-01,1
210,3357,Mercado,Jd Seafood Bistro,0 days 08:00:00,0 days 17:00:00,95792793,rua 2239,bairro 2239,estado 2239,complemento 2239,1970-01-01 00:00:00,2038-01-01,1
211,3440,Mercado,SONIC Drive-In,0 days 08:00:00,0 days 17:00:00,11820513,rua 3245,bairro 3245,estado 3245,complemento 3245,1970-01-01 00:00:00,2038-01-01,1
212,3515,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,72223923,rua 1574,bairro 1574,estado 1574,complemento 1574,1970-01-01 00:00:00,2038-01-01,1
213,3642,Mercado,Wendy's,0 days 08:00:00,0 days 17:00:00,61936786,rua 1765,bairro 1765,estado 1765,complemento 1765,1970-01-01 00:00:00,2038-01-01,1
214,3733,Mercado,Quiznos,0 days 08:00:00,0 days 17:00:00,72574684,rua 3846,bairro 3846,estado 3846,complemento 3846,1970-01-01 00:00:00,2038-01-01,1
215,3779,Mercado,Whataburger,0 days 08:00:00,0 days 17:00:00,27691071,rua 3243,bairro 3243,estado 3243,complemento 3243,1970-01-01 00:00:00,2038-01-01,1
216,3828,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,8658998,rua 19,bairro 19,estado 19,complemento 19,1970-01-01 00:00:00,2038-01-01,1
217,3939,Mercado,Taco Johns,0 days 08:00:00,0 days 17:00:00,53545160,rua 1265,bairro 1265,estado 1265,complemento 1265,1970-01-01 00:00:00,2038-01-01,1
218,3992,Mercado,China City Garden Take Out,0 days 08:00:00,0 days 17:00:00,50462865,rua 3517,bairro 3517,estado 3517,complemento 3517,1970-01-01 00:00:00,2038-01-01,1
219,4204,Mercado,KFC,0 days 08:00:00,0 days 17:00:00,12405879,rua 3864,bairro 3864,estado 3864,complemento 3864,1970-01-01 00:00:00,2038-01-01,1
220,4354,Mercado,Carl's Jr,0 days 08:00:00,0 days 17:00:00,48548611,rua 4941,bairro 4941,estado 4941,complemento 4941,1970-01-01 00:00:00,2038-01-01,1
221,4425,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,44876797,rua 4080,bairro 4080,estado 4080,complemento 4080,1970-01-01 00:00:00,2038-01-01,1
222,4513,Mercado,Pizza Hut,0 days 08:00:00,0 days 17:00:00,15824079,rua 3231,bairro 3231,estado 3231,complemento 3231,1970-01-01 00:00:00,2038-01-01,1
223,4710,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,28666300,rua 4920,bairro 4920,estado 4920,complemento 4920,1970-01-01 00:00:00,2038-01-01,1
224,4729,Mercado,Red Robin Gourmet Burgers and Brews,0 days 08:00:00,0 days 17:00:00,67908867,rua 4418,bairro 4418,estado 4418,complemento 4418,1970-01-01 00:00:00,2038-01-01,1
225,4740,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,18595159,rua 4170,bairro 4170,estado 4170,complemento 4170,1970-01-01 00:00:00,2038-01-01,1
226,4835,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,70354130,rua 4203,bairro 4203,estado 4203,complemento 4203,1970-01-01 00:00:00,2038-01-01,1
227,5021,Mercado,Jasons Deli,0 days 08:00:00,0 days 17:00:00,30673543,rua 410,bairro 410,estado 410,complemento 410,1970-01-01 00:00:00,2038-01-01,1
228,5045,Mercado,Dominos Pizza,0 days 08:00:00,0 days 17:00:00,82409199,rua 285,bairro 285,estado 285,complemento 285,1970-01-01 00:00:00,2038-01-01,1
229,5104,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,36435231,rua 3876,bairro 3876,estado 3876,complemento 3876,1970-01-01 00:00:00,2038-01-01,1
230,5109,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,94469582,rua 1118,bairro 1118,estado 1118,complemento 1118,1970-01-01 00:00:00,2038-01-01,1
231,5122,Mercado,Burger King,0 days 08:00:00,0 days 17:00:00,82309539,rua 3905,bairro 3905,estado 3905,complemento 3905,1970-01-01 00:00:00,2038-01-01,1
232,5132,Mercado,SUBWAY,0 days 08:00:00,0 days 17:00:00,22852611,rua 1421,bairro 1421,estado 1421,complemento 1421,1970-01-01 00:00:00,2038-01-01,1
233,5312,Mercado,McDonalds,0 days 08:00:00,0 days 17:00:00,45811576,rua 1189,bairro 1189,estado 1189,complemento 1189,1970-01-01 00:00:00,2038-01-01,1
234,5322,Mercado,Pizza Hut,0 days 08:00:00,0 days 17:00:00,99533900,rua 3078,bairro 3078,estado 3078,complemento 3078,1970-01-01 00:00:00,2038-01-01,1
235,5399,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,54393741,rua 3768,bairro 3768,estado 3768,complemento 3768,1970-01-01 00:00:00,2038-01-01,1
236,5532,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,29276567,rua 776,bairro 776,estado 776,complemento 776,1970-01-01 00:00:00,2038-01-01,1
237,5593,Mercado,McDonalds,0 days 08:00:00,0 days 17:00:00,13459709,rua 2612,bairro 2612,estado 2612,complemento 2612,1970-01-01 00:00:00,2038-01-01,1
238,5603,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,76901517,rua 882,bairro 882,estado 882,complemento 882,1970-01-01 00:00:00,2038-01-01,1
239,5615,Mercado,Firehouse Subs,0 days 08:00:00,0 days 17:00:00,13157566,rua 2796,bairro 2796,estado 2796,complemento 2796,1970-01-01 00:00:00,2038-01-01,1
240,5717,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,56685388,rua 3937,bairro 3937,estado 3937,complemento 3937,1970-01-01 00:00:00,2038-01-01,1
241,5721,Mercado,Waffle House,0 days 08:00:00,0 days 17:00:00,17332820,rua 4007,bairro 4007,estado 4007,complemento 4007,1970-01-01 00:00:00,2038-01-01,1
242,5761,Mercado,Waffle House,0 days 08:00:00,0 days 17:00:00,91235243,rua 3357,bairro 3357,estado 3357,complemento 3357,1970-01-01 00:00:00,2038-01-01,1
243,5815,Mercado,Dairy Queen,0 days 08:00:00,0 days 17:00:00,44345227,rua 2017,bairro 2017,estado 2017,complemento 2017,1970-01-01 00:00:00,2038-01-01,1
244,5909,Mercado,Domino's Pizza,0 days 08:00:00,0 days 17:00:00,61221754,rua 96,bairro 96,estado 96,complemento 96,1970-01-01 00:00:00,2038-01-01,1
245,5986,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,66861514,rua 2404,bairro 2404,estado 2404,complemento 2404,1970-01-01 00:00:00,2038-01-01,1
246,5989,Mercado,Burger King,0 days 08:00:00,0 days 17:00:00,19738299,rua 1346,bairro 1346,estado 1346,complemento 1346,1970-01-01 00:00:00,2038-01-01,1
247,6037,Mercado,Dominos Pizza,0 days 08:00:00,0 days 17:00:00,88638760,rua 4112,bairro 4112,estado 4112,complemento 4112,1970-01-01 00:00:00,2038-01-01,1
248,6064,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,14611503,rua 4062,bairro 4062,estado 4062,complemento 4062,1970-01-01 00:00:00,2038-01-01,1
249,6082,Mercado,Sam's Hotdog Stand,0 days 08:00:00,0 days 17:00:00,64400906,rua 1033,bairro 1033,estado 1033,complemento 1033,1970-01-01 00:00:00,2038-01-01,1
250,6150,Mercado,Bob Evans Restaurant,0 days 08:00:00,0 days 17:00:00,59950126,rua 4730,bairro 4730,estado 4730,complemento 4730,1970-01-01 00:00:00,2038-01-01,1
251,6212,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,72379375,rua 4746,bairro 4746,estado 4746,complemento 4746,1970-01-01 00:00:00,2038-01-01,1
252,6218,Mercado,Nong's Hunan Express,0 days 08:00:00,0 days 17:00:00,44387582,rua 3196,bairro 3196,estado 3196,complemento 3196,1970-01-01 00:00:00,2038-01-01,1
253,6219,Mercado,Wendy's,0 days 08:00:00,0 days 17:00:00,42404517,rua 4098,bairro 4098,estado 4098,complemento 4098,1970-01-01 00:00:00,2038-01-01,1
254,6256,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,36309680,rua 1183,bairro 1183,estado 1183,complemento 1183,1970-01-01 00:00:00,2038-01-01,1
255,6285,Mercado,Taco John's,0 days 08:00:00,0 days 17:00:00,18081437,rua 4141,bairro 4141,estado 4141,complemento 4141,1970-01-01 00:00:00,2038-01-01,1
256,6286,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,49609157,rua 3631,bairro 3631,estado 3631,complemento 3631,1970-01-01 00:00:00,2038-01-01,1
257,6469,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,99762989,rua 774,bairro 774,estado 774,complemento 774,1970-01-01 00:00:00,2038-01-01,1
258,6521,Mercado,Domino's Pizza,0 days 08:00:00,0 days 17:00:00,94473366,rua 1369,bairro 1369,estado 1369,complemento 1369,1970-01-01 00:00:00,2038-01-01,1
259,6545,Mercado,Dunkin Donuts,0 days 08:00:00,0 days 17:00:00,77713820,rua 764,bairro 764,estado 764,complemento 764,1970-01-01 00:00:00,2038-01-01,1
260,6571,Mercado,Dunkin Donuts,0 days 08:00:00,0 days 17:00:00,19287980,rua 2530,bairro 2530,estado 2530,complemento 2530,1970-01-01 00:00:00,2038-01-01,1
261,6645,Mercado,Dairy Queen,0 days 08:00:00,0 days 17:00:00,6592771,rua 3970,bairro 3970,estado 3970,complemento 3970,1970-01-01 00:00:00,2038-01-01,1
262,6651,Mercado,Dominos Pizza,0 days 08:00:00,0 days 17:00:00,7747152,rua 1631,bairro 1631,estado 1631,complemento 1631,1970-01-01 00:00:00,2038-01-01,1
263,6708,Mercado,SUBWAY,0 days 08:00:00,0 days 17:00:00,60223594,rua 1776,bairro 1776,estado 1776,complemento 1776,1970-01-01 00:00:00,2038-01-01,1
264,6733,Mercado,Bojangles Famous Chicken n Biscuits,0 days 08:00:00,0 days 17:00:00,17029453,rua 4444,bairro 4444,estado 4444,complemento 4444,1970-01-01 00:00:00,2038-01-01,1
265,6856,Mercado,Jimmy John's,0 days 08:00:00,0 days 17:00:00,23047039,rua 1668,bairro 1668,estado 1668,complemento 1668,1970-01-01 00:00:00,2038-01-01,1
266,6950,Mercado,Fox's Pizza Den,0 days 08:00:00,0 days 17:00:00,25532823,rua 1968,bairro 1968,estado 1968,complemento 1968,1970-01-01 00:00:00,2038-01-01,1
267,7090,Mercado,Sonic Drive-In,0 days 08:00:00,0 days 17:00:00,28483173,rua 1197,bairro 1197,estado 1197,complemento 1197,1970-01-01 00:00:00,2038-01-01,1
268,7181,Mercado,Dairy Queen,0 days 08:00:00,0 days 17:00:00,46973219,rua 1148,bairro 1148,estado 1148,complemento 1148,1970-01-01 00:00:00,2038-01-01,1
269,7222,Mercado,McDonald's,0 days 08:00:00,0 days 17:00:00,80498753,rua 4812,bairro 4812,estado 4812,complemento 4812,1970-01-01 00:00:00,2038-01-01,1
270,7243,Mercado,McDonalds,0 days 08:00:00,0 days 17:00:00,57180418,rua 2455,bairro 2455,estado 2455,complemento 2455,1970-01-01 00:00:00,2038-01-01,1
271,7322,Mercado,Burger King,0 days 08:00:00,0 days 17:00:00,87899382,rua 4045,bairro 4045,estado 4045,complemento 4045,1970-01-01 00:00:00,2038-01-01,1
272,7340,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,72082718,rua 4816,bairro 4816,estado 4816,complemento 4816,1970-01-01 00:00:00,2038-01-01,1
273,7357,Mercado,Pizza Pro,0 days 08:00:00,0 days 17:00:00,93380334,rua 4888,bairro 4888,estado 4888,complemento 4888,1970-01-01 00:00:00,2038-01-01,1
274,7474,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,45759948,rua 4672,bairro 4672,estado 4672,complemento 4672,1970-01-01 00:00:00,2038-01-01,1
275,7553,Mercado,Hardee's,0 days 08:00:00,0 days 17:00:00,22300457,rua 2906,bairro 2906,estado 2906,complemento 2906,1970-01-01 00:00:00,2038-01-01,1
276,7628,Mercado,Subway,0 days 08:00:00,0 days 17:00:00,964005,rua 3951,bairro 3951,estado 3951,complemento 3951,1970-01-01 00:00:00,2038-01-01,1
277,7728,Mercado,Dairy Queen Grill Chill - Temporarily Closed,0 days 08:00:00,0 days 17:00:00,65042781,rua 4745,bairro 4745,estado 4745,complemento 4745,1970-01-01 00:00:00,2038-01-01,1
278,7755,Mercado,The Greenery Cafe,0 days 08:00:00,0 days 17:00:00,1790595,rua 3324,bairro 3324,estado 3324,complemento 3324,1970-01-01 00:00:00,2038-01-01,1
279,7826,Mercado,Chipotle Mexican Grill,0 days 08:00:00,0 days 17:00:00,22995254,rua 72,bairro 72,estado 72,complemento 72,1970-01-01 00:00:00,2038-01-01,1
280,7878,Mercado,McDonald's - CLOSED,0 days 08:00:00,0 days 17:00:00,22397536,rua 196,bairro 196,estado 196,complemento 196,1970-01-01 00:00:00,2038-01-01,1
281,7892,Mercado,Domino's Pizza,0 days 08:00:00,0 days 17:00:00,59385965,rua 1097,bairro 1097,estado 1097,complemento 1097,1970-01-01 00:00:00,2038-01-01,1
282,7959,Mercado,New Chan Express Chinese Restaurant,0 days 08:00:00,0 days 17:00:00,8990379,rua 1408,bairro 1408,estado 1408,complemento 1408,1970-01-01 00:00:00,2038-01-01,1
283,8027,Mercado,Waffle House,0 days 08:00:00,0 days 17:00:00,15407,rua 2052,bairro 2052,estado 2052,complemento 2052,1970-01-01 00:00:00,2038-01-01,1
284,8101,Mercado,Whataburger,0 days 08:00:00,0 days 17:00:00,47897646,rua 1407,bairro 1407,estado 1407,complemento 1407,1970-01-01 00:00:00,2038-01-01,1
285,8127,Mercado,Taco Bell,0 days 08:00:00,0 days 17:00:00,89368860,rua 4803,bairro 4803,estado 4803,complemento 4803,1970-01-01 00:00:00,2038-01-01,1
286,8136,Mercado,Pizza Pro,0 days 08:00:00,0 days 17:00:00,17270669,rua 3947,bairro 3947,estado 3947,complemento 3947,1970-01-01 00:00:00,2038-01-01,1
287,8156,Mercado,Burky's Grill,0 days 08:00:00,0 days 17:00:00,38589959,rua 4140,bairro 4140,estado 4140,complemento 4140,1970-01-01 00:00:00,2038-01-01,1
288,8208,Mercado,Moe's Southwest Grill,0 days 08:00:00,0 days 17:00:00,89605576,rua 908,bairro 908,estado 908,complemento 908,1970-01-01 00:00:00,2038-01-01,1
