Alimento_ID,DATA_ID,ESTABELECIMENTO_ID,CARBOIDRATO,GORDURA_SATURADA,GORDURA_INSATURADA,LACTOSE,PROTEINA
539,534,8717,13,3,1,4,18
539,2628,6174,13,3,1,4,18
539,5306,3152,13,3,1,4,18
540,5736,8819,12,5,9,9,2
540,5928,1979,12,5,9,9,2
541,4186,7941,6,6,4,10,3
541,4573,988,6,6,4,10,3
542,3859,1050,0,6,6,9,4
542,4493,7815,0,6,6,9,4
544,1118,2274,19,2,10,0,15
544,5411,9597,19,2,10,0,15
547,5898,9038,10,0,5,8,14
548,5029,8483,12,0,8,11,20
550,4493,2882,4,4,7,10,19
550,6781,2414,4,4,7,10,19
551,278,2657,17,5,7,5,8
551,5962,4079,17,5,7,5,8
554,113,944,19,1,0,13,5
554,663,4039,19,1,0,13,5
554,3112,5394,19,1,0,13,5
554,5643,3009,19,1,0,13,5
556,3710,9439,5,2,7,8,4
556,4379,6070,5,2,7,8,4
556,5725,8216,5,2,7,8,4
557,289,1096,6,2,8,5,19
558,6334,9085,1,0,2,9,8
559,4670,193,4,6,2,10,2
561,6317,2042,0,7,6,8,5
562,5305,7019,19,9,5,10,7
563,2021,9593,4,4,9,6,12
563,6823,1118,4,4,9,6,12
564,5546,7807,1,0,9,2,20
564,5761,3110,1,0,9,2,20
565,287,2903,3,3,9,4,12
565,404,5786,3,3,9,4,12
565,3243,8283,3,3,9,4,12
566,4590,9560,0,5,1,10,18
567,2177,2294,7,4,5,12,5
568,3820,716,13,10,4,3,13
568,6610,4887,13,10,4,3,13
570,11,7664,4,2,0,7,8
571,1341,5513,9,9,9,11,3
573,6285,6321,3,9,0,11,12
575,424,3072,1,3,5,4,12
575,989,9409,1,3,5,4,12
575,2898,3966,1,3,5,4,12
576,1327,7835,17,4,10,15,8
576,5101,7667,17,4,10,15,8
576,5655,1913,17,4,10,15,8
577,906,2466,9,10,5,13,0
577,2199,7337,9,10,5,13,0
577,3383,8646,9,10,5,13,0
577,3500,9227,9,10,5,13,0
577,6928,2697,9,10,5,13,0
578,10,6988,6,3,3,6,14
578,339,8723,6,3,3,6,14
578,5883,1883,6,3,3,6,14
580,2578,84,10,5,8,1,5
580,3689,8608,10,5,8,1,5
584,1874,2804,18,8,2,13,13
584,6736,4261,18,8,2,13,13
586,9,2773,6,9,4,15,12
586,4509,8,6,9,4,15,12
586,6735,387,6,9,4,15,12
587,1285,8001,8,0,10,15,12
587,1364,7253,8,0,10,15,12
587,3836,3812,8,0,10,15,12
587,6715,5113,8,0,10,15,12
589,1568,503,7,3,2,6,5
590,835,833,13,1,7,4,1
590,993,1789,13,1,7,4,1
590,3693,633,13,1,7,4,1
590,4294,1903,13,1,7,4,1
591,1690,9898,12,2,2,10,13
591,4561,8032,12,2,2,10,13
591,5682,9501,12,2,2,10,13
593,3402,9935,8,6,2,11,3
594,4663,3437,15,1,10,8,16
594,5769,5283,15,1,10,8,16
595,6901,3834,7,4,9,3,0
597,5304,8258,6,4,1,9,14
598,493,9933,0,1,8,8,1
598,1141,6613,0,1,8,8,1
598,2728,396,0,1,8,8,1
600,1469,3295,12,7,3,5,19
600,5362,2973,12,7,3,5,19
600,6292,3041,12,7,3,5,19
602,3095,355,0,8,2,15,13
603,2456,5615,5,1,9,7,0
603,5182,4375,5,1,9,7,0
604,2744,9434,10,9,1,0,17
605,1913,3620,16,5,7,12,18
606,4263,4188,12,9,3,5,14
606,5837,7107,12,9,3,5,14
607,1362,2473,11,10,1,4,11
607,1820,5532,11,10,1,4,11
607,2074,6780,11,10,1,4,11
607,4386,2968,11,10,1,4,11
608,6382,5760,13,6,7,1,7
608,6425,2241,13,6,7,1,7
610,1451,7427,8,10,2,14,5
610,6910,6135,8,10,2,14,5
615,352,8803,9,1,4,2,12
616,5779,5166,13,8,9,0,2
617,70,1784,15,10,10,4,6
617,412,6967,15,10,10,4,6
617,3854,5209,15,10,10,4,6
618,4902,735,1,2,8,8,14
618,5714,9469,1,2,8,8,14
621,1345,8793,12,2,0,4,5
622,5172,6478,1,10,7,3,18
622,6436,1471,1,10,7,3,18
623,3192,3036,16,4,4,5,8
623,5855,2323,16,4,4,5,8
624,1066,6904,0,3,2,9,7
624,1548,6359,0,3,2,9,7
624,5151,7161,0,3,2,9,7
628,621,2278,16,2,4,10,13
628,5067,6631,16,2,4,10,13
629,916,7321,0,1,6,12,15
629,2264,9838,0,1,6,12,15
629,2734,5265,0,1,6,12,15
629,3460,3694,0,1,6,12,15
630,1688,3154,2,5,1,14,15
630,2051,3379,2,5,1,14,15
630,3146,2112,2,5,1,14,15
630,3474,8350,2,5,1,14,15
632,4216,648,12,8,1,3,9
632,5622,6251,12,8,1,3,9
634,2814,8965,8,10,7,3,12
635,2534,8997,16,3,2,2,7
635,2724,9649,16,3,2,2,7
635,3745,2652,16,3,2,2,7
635,3811,1366,16,3,2,2,7
636,3259,133,10,10,1,11,9
636,4014,8388,10,10,1,11,9
638,5905,2134,17,4,2,0,11
638,5969,8043,17,4,2,0,11
639,4171,5984,18,5,7,4,11
639,4211,9806,18,5,7,4,11
639,5643,9445,18,5,7,4,11
640,1904,1553,3,5,8,13,7
642,3680,3266,4,10,1,14,12
643,2184,1559,5,0,10,4,15
644,159,7430,0,3,8,3,6
644,3261,5196,0,3,8,3,6
645,2472,351,8,2,0,7,8
645,3001,7512,8,2,0,7,8
645,4832,600,8,2,0,7,8
646,5574,8438,11,9,10,15,20
647,6315,4250,16,0,0,7,1
649,3243,6633,8,4,8,14,12
651,1197,6556,18,10,1,11,4
651,2080,1155,18,10,1,11,4
652,1283,7921,18,6,3,15,5
652,3656,8485,18,6,3,15,5
653,1168,1643,7,1,5,10,10
653,1330,7545,7,1,5,10,10
654,2269,7311,6,2,6,4,7
654,3303,8501,6,2,6,4,7
654,3595,2082,6,2,6,4,7
654,4700,7347,6,2,6,4,7
655,3352,4215,11,4,7,5,3
655,5776,7584,11,4,7,5,3
655,6061,2014,11,4,7,5,3
655,6229,5057,11,4,7,5,3
657,3757,4621,5,4,5,3,16
659,209,4142,15,0,4,6,9
659,1420,9725,15,0,4,6,9
660,4003,6795,8,3,2,12,5
662,1935,8484,2,10,3,0,17
662,5003,8144,2,10,3,0,17
662,6006,509,2,10,3,0,17
664,1534,3195,0,7,10,15,1
665,5024,7447,12,8,5,10,1
666,4378,8548,12,9,0,1,12
666,5850,7728,12,9,0,1,12
668,2052,8734,2,9,5,13,15
669,1194,7728,1,8,3,15,17
673,103,8464,15,10,2,3,7
674,2754,2372,12,10,9,10,15
674,6005,3243,12,10,9,10,15
675,976,7293,18,0,9,7,20
675,3684,7848,18,0,9,7,20
675,4373,2185,18,0,9,7,20
675,6703,1125,18,0,9,7,20
676,2675,8070,15,0,9,9,13
676,3245,3827,15,0,9,9,13
676,3720,5677,15,0,9,9,13
677,1424,9289,19,5,7,4,9
677,2441,3199,19,5,7,4,9
677,3425,9110,19,5,7,4,9
677,6048,3395,19,5,7,4,9
678,724,2945,2,5,9,11,19
678,1301,7049,2,5,9,11,19
679,4515,7234,5,3,10,11,11
680,6791,5317,16,3,9,12,18
681,2853,632,14,10,1,9,11
681,4166,3910,14,10,1,9,11
682,444,1794,10,7,10,11,4
682,6151,3777,10,7,10,11,4
683,2489,7411,19,6,5,15,12
683,6558,8393,19,6,5,15,12
684,4924,611,19,6,2,6,5
685,4205,3641,11,0,8,12,7
686,4945,2456,2,4,3,14,18
687,222,6260,0,2,2,9,2
687,851,1987,0,2,2,9,2
687,2813,4757,0,2,2,9,2
687,5186,8055,0,2,2,9,2
688,1724,20,19,10,6,8,3
688,6260,8301,19,10,6,8,3
690,5074,9871,1,6,6,0,17
691,566,3738,7,4,7,11,17
691,2563,8826,7,4,7,11,17
691,6678,9590,7,4,7,11,17
692,5810,62,9,4,6,14,17
693,3837,3084,5,10,7,11,20
695,2231,9866,13,9,10,10,2
695,2458,8941,13,9,10,10,2
695,5772,8280,13,9,10,10,2
695,6921,6788,13,9,10,10,2
696,839,90,0,5,4,7,18
696,939,2452,0,5,4,7,18
696,6263,3341,0,5,4,7,18
697,6500,3650,2,2,10,3,18
698,2228,1725,11,8,1,1,20
698,6533,2213,11,8,1,1,20
699,938,4966,2,5,6,9,18
700,2862,8327,2,4,3,3,1
701,3274,911,5,10,3,15,4
702,2157,7598,8,1,3,14,15
702,2233,5910,8,1,3,14,15
702,4917,5809,8,1,3,14,15
702,4948,7052,8,1,3,14,15
702,5647,1727,8,1,3,14,15
703,6535,8887,15,10,6,5,12
703,6592,2013,15,10,6,5,12
704,5701,9784,19,0,10,11,7
705,3942,6628,14,7,7,9,8
705,6253,7788,14,7,7,9,8
706,629,3024,2,6,5,14,1
706,3901,19,2,6,5,14,1
707,1967,9473,8,2,6,5,1
708,3931,503,16,6,0,13,2
709,1756,17,6,4,0,6,18
709,2496,6877,6,4,0,6,18
711,1389,5580,15,0,5,14,12
711,4621,5377,15,0,5,14,12
712,3580,8251,11,7,7,13,9
713,3746,6281,17,10,5,11,12
713,6013,7324,17,10,5,11,12
715,2244,1052,9,8,8,7,16
716,1791,1803,3,3,9,6,7
717,367,1399,17,4,1,7,3
717,4715,506,17,4,1,7,3
717,6124,1559,17,4,1,7,3
718,482,363,7,0,6,6,4
720,4,3040,4,3,2,0,17
720,1524,2413,4,3,2,0,17
720,1534,1641,4,3,2,0,17
722,2537,9213,20,8,1,14,15
725,6749,9295,15,9,5,13,1
726,895,7771,16,9,2,4,17
726,3289,1736,16,9,2,4,17
726,6231,310,16,9,2,4,17
728,3235,3803,1,5,2,3,10
728,5636,1447,1,5,2,3,10
729,5001,5074,10,8,2,6,13
729,6145,4623,10,8,2,6,13
730,938,7041,3,1,8,5,0
733,4850,4365,0,5,6,12,20
733,5619,7439,0,5,6,12,20
733,5938,5371,0,5,6,12,20
734,4063,9711,4,2,8,7,11
734,4160,8928,4,2,8,7,11
735,1102,5530,9,10,5,13,0
736,1596,4994,3,8,1,12,9
736,6825,658,3,8,1,12,9
738,3429,4427,8,3,6,1,0
738,4662,6861,8,3,6,1,0
739,6811,9972,8,0,8,11,6
741,745,2763,16,4,2,5,8
741,6521,5519,16,4,2,5,8
744,3265,6725,16,2,5,10,2
745,2105,1719,4,2,1,7,19
745,6395,6879,4,2,1,7,19
746,1348,4337,5,8,4,9,10
746,5558,8116,5,8,4,9,10
747,1220,369,13,3,2,7,17
748,3014,5651,9,5,0,6,1
748,4895,3806,9,5,0,6,1
748,6417,7353,9,5,0,6,1
749,3051,7630,5,5,4,7,2
749,5747,7784,5,5,4,7,2
749,6281,2110,5,5,4,7,2
749,6505,9300,5,5,4,7,2
750,1486,8439,18,7,9,9,5
751,5738,4481,18,7,9,6,6
752,21,131,4,9,3,15,7
753,3904,2563,12,5,0,13,12
753,4093,9503,12,5,0,13,12
754,2255,7043,0,0,8,7,14
754,4498,7525,0,0,8,7,14
755,404,3960,13,5,8,2,3
755,674,603,13,5,8,2,3
757,1363,4540,17,10,2,1,18
758,1061,7067,1,9,0,15,4
759,1853,6386,17,10,0,7,17
760,1659,7801,19,7,4,6,7
760,4631,2740,19,7,4,6,7
760,6066,2440,19,7,4,6,7
761,2179,6571,8,10,0,15,7
761,3891,174,8,10,0,15,7
763,6065,4310,6,5,2,7,7
765,738,2235,9,1,6,12,10
765,5148,3660,9,1,6,12,10
765,5586,3527,9,1,6,12,10
766,3914,5772,17,2,6,0,0
767,1746,5042,17,6,3,8,15
769,278,6819,11,5,10,5,14
769,2486,9265,11,5,10,5,14
770,2778,4894,15,10,6,5,12
770,2957,7889,15,10,6,5,12
771,5054,1528,11,5,3,2,6
771,6114,2203,11,5,3,2,6
772,2074,1962,1,9,2,9,3
774,1188,9291,5,10,2,10,3
775,2684,8263,2,8,2,9,11
775,4435,8115,2,8,2,9,11
777,3212,6364,0,5,7,3,9
778,1828,9358,6,5,2,14,9
780,13,1238,4,6,6,14,15
780,2725,2578,4,6,6,14,15
780,5756,8917,4,6,6,14,15
781,2477,5365,12,10,1,10,7
781,4134,2697,12,10,1,10,7
782,1057,1424,13,7,0,6,9
782,4011,1394,13,7,0,6,9
783,1026,9385,3,4,7,7,19
783,5401,6142,3,4,7,7,19
783,6045,8546,3,4,7,7,19
784,3125,7861,5,0,1,13,0
784,3849,5295,5,0,1,13,0
786,998,898,20,8,10,9,20
786,5281,908,20,8,10,9,20
786,6061,2116,20,8,10,9,20
787,153,4766,13,2,6,13,7
787,495,5536,13,2,6,13,7
787,4908,8515,13,2,6,13,7
787,6409,6821,13,2,6,13,7
789,3888,4552,19,2,4,14,18
789,5431,2476,19,2,4,14,18
790,1171,9297,17,1,3,10,2
790,1583,1251,17,1,3,10,2
790,3180,1967,17,1,3,10,2
790,6253,2150,17,1,3,10,2
792,3048,4413,4,3,2,10,20
792,6838,465,4,3,2,10,20
793,2046,4165,19,7,0,9,12
794,3388,694,8,10,3,13,8
794,6261,5363,8,10,3,13,8
796,2930,545,3,1,6,10,18
796,5512,1664,3,1,6,10,18
797,4985,4314,20,9,0,2,2
798,6600,9414,13,1,1,3,2
799,1911,8655,0,0,4,11,19
799,4566,8753,0,0,4,11,19
800,3604,4696,0,6,6,4,6
800,4629,5141,0,6,6,4,6
803,1005,5573,2,1,3,10,4
806,1776,9484,14,0,10,11,9
806,2243,1690,14,0,10,11,9
808,4508,3650,11,0,0,11,8
809,2702,7226,7,3,1,8,10
809,5429,6872,7,3,1,8,10
809,6044,5482,7,3,1,8,10
809,6103,794,7,3,1,8,10
810,2241,186,14,9,8,9,7
811,1377,678,7,10,5,12,2
813,4469,5043,8,7,1,12,9
814,3143,8073,13,9,4,1,6
815,2081,9359,11,4,1,1,15
815,5861,7618,11,4,1,1,15
816,659,2440,20,2,8,10,15
816,5318,7809,20,2,8,10,15
816,6909,3248,20,2,8,10,15
818,1053,8528,18,0,8,2,14
818,5652,3766,18,0,8,2,14
819,1506,6683,10,9,8,5,9
819,2111,9649,10,9,8,5,9
821,3601,6518,9,6,1,1,10
822,73,3975,8,2,8,11,5
822,5090,3809,8,2,8,11,5
823,4203,3284,10,9,6,10,4
824,1544,4661,18,5,9,5,15
825,5770,2966,8,3,6,3,0
826,111,5997,16,1,3,3,1
826,5433,2200,16,1,3,3,1
827,811,6603,5,5,4,13,20
829,282,1799,0,9,7,2,10
829,1477,1789,0,9,7,2,10
829,2575,7484,0,9,7,2,10
829,6269,2003,0,9,7,2,10
830,646,717,5,7,6,15,12
830,6797,4786,5,7,6,15,12
833,75,7047,5,3,9,0,6
833,1858,5556,5,3,9,0,6
833,2483,4808,5,3,9,0,6
833,5343,7994,5,3,9,0,6
833,5898,1325,5,3,9,0,6
834,2120,8155,19,2,1,5,16
834,2473,1433,19,2,1,5,16
834,5138,8507,19,2,1,5,16
834,5513,2490,19,2,1,5,16
835,2785,2858,15,8,5,9,8
835,4478,5973,15,8,5,9,8
835,5805,3413,15,8,5,9,8
836,5019,5975,20,10,6,3,3
836,6927,7691,20,10,6,3,3
837,32,9798,14,8,9,12,5
837,740,7746,14,8,9,12,5
837,1501,3493,14,8,9,12,5
837,4136,3171,14,8,9,12,5
838,3930,3138,3,3,9,14,4
839,2604,7391,20,1,5,3,17
840,3679,9714,20,3,3,11,16
841,2444,2121,11,5,3,9,5
841,2979,1492,11,5,3,9,5
841,5667,4236,11,5,3,9,5
843,582,2126,12,9,9,0,18
844,795,4940,15,10,9,9,10
844,3219,3056,15,10,9,9,10
845,2054,5754,4,9,2,5,20
846,6681,9287,13,9,1,7,8
847,1537,3708,13,4,4,1,16
847,6752,5460,13,4,4,1,16
848,5511,5839,14,9,7,6,14
848,5632,3629,14,9,7,6,14
849,1900,7341,2,5,0,7,16
850,6536,4917,18,5,5,8,13
854,1922,8883,3,4,1,12,5
855,3638,5942,9,6,0,1,8
855,4265,5731,9,6,0,1,8
856,5488,7774,9,1,0,3,15
856,6236,9026,9,1,0,3,15
857,5487,715,6,10,2,0,0
860,1450,8905,19,0,4,13,13
861,1892,6230,15,4,1,4,20
862,3923,7238,8,1,10,13,13
865,3642,8529,4,0,4,4,2
866,6258,5199,17,9,7,14,1
867,3886,4758,6,4,6,0,15
868,465,1673,9,7,0,8,9
868,2789,9565,9,7,0,8,9
869,468,3109,11,7,7,8,13
869,5345,7241,11,7,7,8,13
872,2517,7642,18,3,8,1,8
872,4556,8760,18,3,8,1,8
874,1662,8391,1,3,3,12,1
874,1859,7227,1,3,3,12,1
874,6340,6732,1,3,3,12,1
875,2748,8192,0,10,3,15,5
875,3269,7388,0,10,3,15,5
876,3261,8234,18,8,3,9,8
876,4349,100,18,8,3,9,8
876,5066,6991,18,8,3,9,8
877,3034,7764,16,4,5,10,7
877,6094,4464,16,4,5,10,7
879,2446,1236,3,9,6,7,9
879,5338,6350,3,9,6,7,9
880,3310,6221,13,0,3,3,5
883,955,4336,9,9,3,12,10
883,1730,2261,9,9,3,12,10
883,5074,4066,9,9,3,12,10
884,4281,9333,8,1,1,4,6
886,463,7080,12,9,6,9,18
887,4671,2172,8,4,1,4,13
889,6722,5156,20,2,4,9,0
891,1990,8822,20,10,9,8,19
891,5644,8238,20,10,9,8,19
892,620,7178,1,1,10,11,10
892,6431,9322,1,1,10,11,10
894,315,2325,5,3,1,2,16
894,2204,5898,5,3,1,2,16
894,4516,4075,5,3,1,2,16
896,924,8961,3,10,7,2,20
898,1539,7395,1,10,3,15,19
899,6494,3162,1,8,3,15,17
900,1684,8842,15,6,10,0,8
900,1780,4699,15,6,10,0,8
900,2014,8151,15,6,10,0,8
900,5100,5238,15,6,10,0,8
901,457,2775,0,0,6,4,15
902,5033,2985,1,8,2,14,12
903,4980,2008,16,6,3,7,15
903,6039,7952,16,6,3,7,15
903,6600,4145,16,6,3,7,15
903,6844,9346,16,6,3,7,15
904,429,36,12,1,1,3,6
904,2804,3828,12,1,1,3,6
905,5090,7227,15,5,9,2,9
906,5537,8967,1,2,4,15,20
907,4674,5654,13,9,8,6,3
908,386,4377,20,5,7,2,4
908,532,5377,20,5,7,2,4
908,5992,5596,20,5,7,2,4
910,3003,6527,0,4,5,12,20
910,3412,4272,0,4,5,12,20
910,5123,3745,0,4,5,12,20
911,5985,10,4,3,9,15,0
912,40,5890,6,9,9,15,8
912,4069,482,6,9,9,15,8
913,136,5727,0,2,6,4,9
913,904,4224,0,2,6,4,9
913,5681,5370,0,2,6,4,9
913,6123,940,0,2,6,4,9
914,2238,1778,1,1,3,9,0
915,4305,5927,12,1,8,0,7
916,6550,4316,16,1,5,14,14
918,2306,4535,15,10,0,13,14
918,2699,6005,15,10,0,13,14
918,2713,7783,15,10,0,13,14
919,3546,7022,20,0,9,15,0
919,6439,2051,20,0,9,15,0
920,386,8211,9,6,6,11,0
920,2186,4539,9,6,6,11,0
920,2390,8534,9,6,6,11,0
920,4464,9857,9,6,6,11,0
920,4994,8386,9,6,6,11,0
921,921,2493,10,6,9,10,15
923,5374,7527,4,10,4,10,14
924,426,8278,3,6,9,5,16
924,1754,5994,3,6,9,5,16
924,2093,4228,3,6,9,5,16
924,2186,102,3,6,9,5,16
926,6022,3062,1,5,5,8,13
927,2090,7379,12,9,5,1,12
927,6552,6144,12,9,5,1,12
928,178,6373,15,2,7,10,16
928,503,4658,15,2,7,10,16
928,1192,8118,15,2,7,10,16
929,6835,2378,4,10,5,10,1
930,4273,1606,9,5,2,14,16
932,384,3561,15,10,10,4,6
932,4115,7966,15,10,10,4,6
932,5483,1321,15,10,10,4,6
934,2521,2659,17,5,10,2,2
934,4729,3553,17,5,10,2,2
935,724,8714,10,9,2,7,19
935,2175,4376,10,9,2,7,19
935,3733,7261,10,9,2,7,19
936,5411,9530,4,10,8,2,10
936,6241,5018,4,10,8,2,10
937,921,4002,14,8,5,3,0
937,6017,3352,14,8,5,3,0
938,1420,6996,5,9,9,9,8
938,6042,4435,5,9,9,9,8
939,3775,8067,19,5,4,15,18
940,595,1103,1,2,1,12,7
941,6748,5032,6,5,5,8,10
943,3817,1828,7,6,3,3,16
943,5130,4487,7,6,3,3,16
944,2480,3436,16,1,10,15,4
945,628,4610,16,9,8,13,13
945,3478,3809,16,9,8,13,13
945,4013,7512,16,9,8,13,13
948,3891,1077,4,7,6,0,15
949,3242,2300,14,0,5,8,16
949,4953,9967,14,0,5,8,16
950,6505,1955,8,7,6,4,0
950,6638,6633,8,7,6,4,0
952,69,734,5,6,9,8,17
952,1947,7389,5,6,9,8,17
952,5686,7049,5,6,9,8,17
953,2414,1964,0,1,2,7,19
953,3354,1283,0,1,2,7,19
954,3095,4912,16,10,1,4,14
954,4172,7278,16,10,1,4,14
954,4988,3640,16,10,1,4,14
954,5152,2233,16,10,1,4,14
954,6431,4144,16,10,1,4,14
955,4002,4394,1,2,10,6,7
956,3030,9952,15,1,6,4,17
957,2364,4522,19,5,1,0,9
959,6500,2009,15,6,4,11,7
960,67,7565,2,6,10,15,17
960,6561,7524,2,6,10,15,17
960,6679,9495,2,6,10,15,17
961,3755,2179,5,6,4,3,0
961,3892,9937,5,6,4,3,0
961,6033,1622,5,6,4,3,0
962,2793,368,1,3,7,12,12
962,3086,7154,1,3,7,12,12
962,3660,4253,1,3,7,12,12
964,2759,4791,16,5,0,11,8
964,4227,724,16,5,0,11,8
965,269,5566,13,5,7,4,9
965,4457,2636,13,5,7,4,9
965,4668,3210,13,5,7,4,9
965,6447,8810,13,5,7,4,9
967,443,3792,13,0,3,14,4
969,5070,6377,12,2,7,2,20
969,5730,1954,12,2,7,2,20
970,2248,8714,14,9,7,7,4
970,4057,1188,14,9,7,7,4
970,5375,4062,14,9,7,7,4
974,25,6204,12,7,5,7,9
974,1042,2490,12,7,5,7,9
974,2593,9713,12,7,5,7,9
974,5245,2905,12,7,5,7,9
974,5937,5740,12,7,5,7,9
977,1153,5116,11,10,7,15,8
977,1262,1654,11,10,7,15,8
977,5819,427,11,10,7,15,8
977,6121,370,11,10,7,15,8
978,2313,4095,10,1,9,0,3
979,5968,596,14,5,7,10,19
979,6430,130,14,5,7,10,19
980,5941,2434,19,3,10,12,12
981,1319,6469,3,0,5,4,11
983,2428,9758,7,0,2,6,4
983,5972,1058,7,0,2,6,4
984,4483,9629,14,4,7,14,9
986,3661,7732,8,7,0,11,6
986,4180,594,8,7,0,11,6
987,1726,9119,4,4,1,6,4
987,2895,2694,4,4,1,6,4
988,657,6659,15,6,9,4,17
988,5536,9459,15,6,9,4,17
989,2346,4891,20,4,8,15,18
989,5302,4242,20,4,8,15,18
990,556,6477,10,8,10,1,1
990,2460,681,10,8,10,1,1
990,4197,7819,10,8,10,1,1
991,5651,1618,2,3,5,15,0
992,687,1958,17,10,5,11,12
992,2428,3676,17,10,5,11,12
995,3022,4116,11,5,5,10,2
995,4856,7907,11,5,5,10,2
997,93,7009,1,2,5,9,2
999,2807,666,3,8,10,13,8
999,3082,614,3,8,10,13,8
999,3649,9124,3,8,10,13,8
999,5743,8291,3,8,10,13,8
1000,976,1052,14,1,6,6,20
1000,6089,8533,14,1,6,6,20
1002,2411,4790,9,1,1,1,20
1002,4307,7224,9,1,1,1,20
1002,5461,9830,9,1,1,1,20
1003,600,9099,5,3,6,14,17
1003,1779,5907,5,3,6,14,17
1003,4575,1079,5,3,6,14,17
1003,5468,4660,5,3,6,14,17
1003,6595,295,5,3,6,14,17
1004,3611,5257,1,9,2,1,20
1005,1224,7792,2,0,10,0,12
1005,2104,9542,2,0,10,0,12
1005,5641,9335,2,0,10,0,12
1006,1984,1008,14,5,9,4,18
1006,4548,1279,14,5,9,4,18
1006,5287,831,14,5,9,4,18
1006,6495,307,14,5,9,4,18
1007,3978,964,6,10,8,10,4
1007,4341,5859,6,10,8,10,4
1009,2615,2988,3,8,4,5,14
1009,3094,232,3,8,4,5,14
1010,1930,6038,20,1,1,0,1
1010,6862,6424,20,1,1,0,1
1011,3934,9574,4,0,10,8,7
1012,1590,7815,8,10,2,1,17
1012,2044,8500,8,10,2,1,17
1012,5493,1348,8,10,2,1,17
1013,4302,9980,3,4,7,10,13
1013,5767,9042,3,4,7,10,13
1015,1711,7756,10,8,3,8,11
1016,842,4974,12,3,0,5,5
1016,1780,1809,12,3,0,5,5
1017,311,673,2,7,0,8,8
1017,555,259,2,7,0,8,8
1019,6665,7518,5,2,10,14,15
1021,5882,3630,7,3,3,4,8
1021,6459,6844,7,3,3,4,8
1022,709,3217,9,8,9,4,12
1024,1140,7010,2,4,5,4,14
1024,1324,9681,2,4,5,4,14
1024,3714,310,2,4,5,4,14
1025,1136,5396,6,8,7,7,0
1026,1279,2698,9,9,10,12,19
1026,5699,8574,9,9,10,12,19
1026,6183,6938,9,9,10,12,19
1027,791,8353,1,8,5,4,2
1027,2260,4483,1,8,5,4,2
1027,4143,3022,1,8,5,4,2
1027,5413,7250,1,8,5,4,2
1027,5490,1581,1,8,5,4,2
1030,4423,8004,2,1,9,6,7
1031,5191,8555,3,10,4,12,17
1032,1333,6350,4,1,9,12,17
1033,642,7725,13,1,8,10,14
1034,3889,8910,0,7,4,4,5
1034,5907,1546,0,7,4,4,5
1034,6098,3418,0,7,4,4,5
1035,5426,4291,17,4,10,2,5
1035,6926,4465,17,4,10,2,5
1036,465,8321,5,1,6,7,20
1036,2056,652,5,1,6,7,20
1037,2827,4422,7,4,2,4,4
1038,447,2882,3,10,5,2,0
1039,1699,3696,19,6,2,4,17
1039,1928,938,19,6,2,4,17
1039,2866,3399,19,6,2,4,17
1039,5321,5463,19,6,2,4,17
1040,3597,7158,15,4,7,8,17
1040,6805,7272,15,4,7,8,17
1041,40,7270,4,0,2,11,11
1041,2261,7502,4,0,2,11,11
1041,4294,8235,4,0,2,11,11
1042,3627,6955,7,2,4,6,10
1042,6841,2670,7,2,4,6,10
1043,630,5608,18,7,4,4,9
1044,6027,5257,9,5,3,2,16
1045,4880,3814,10,0,2,1,8
1046,4387,4839,9,1,0,3,10
1046,6027,3640,9,1,0,3,10
1047,1888,4200,17,5,10,2,2
1047,6372,360,17,5,10,2,2
1049,1136,8670,13,10,8,11,1
1049,3595,2679,13,10,8,11,1
1050,1346,1547,16,8,7,0,15
1051,218,5104,1,1,1,14,17
1052,4361,317,9,5,3,2,13
1052,5365,4268,9,5,3,2,13
1053,5864,966,17,5,1,0,11
1054,4894,5199,16,1,10,15,4
1055,1608,7126,13,1,1,10,1
1055,1835,2636,13,1,1,10,1
1055,4588,462,13,1,1,10,1
1055,5140,441,13,1,1,10,1
1055,6487,7723,13,1,1,10,1
1056,2870,6150,0,7,7,10,17
1056,2908,4728,0,7,7,10,17
1057,6861,5264,13,0,3,4,10
1058,3291,5558,0,2,5,5,16
1058,5728,1494,0,2,5,5,16
1060,2892,185,17,3,8,1,6
1062,5793,7312,6,10,2,9,15
1063,330,9139,15,1,4,5,20
1063,1727,351,15,1,4,5,20
1063,4295,5293,15,1,4,5,20
1063,4846,7996,15,1,4,5,20
1063,5942,3768,15,1,4,5,20
1064,530,9560,3,10,6,4,1
1064,5056,757,3,10,6,4,1
1064,6118,478,3,10,6,4,1
1065,2665,9614,18,8,2,11,18
1065,3313,5238,18,8,2,11,18
1065,4821,8220,18,8,2,11,18
1065,5593,497,18,8,2,11,18
1065,6761,3201,18,8,2,11,18
1066,1133,5509,17,3,4,14,1
1069,3427,5475,17,9,5,11,14
1071,474,166,14,6,3,7,6
1071,1158,6543,14,6,3,7,6
1071,3378,2871,14,6,3,7,6
1072,4549,2029,7,0,6,7,3
1073,2120,3928,0,7,9,15,0
1074,751,7433,4,2,1,7,19
1075,3698,4195,13,1,4,4,17
1076,1013,7445,13,10,10,1,12
1076,1314,5088,13,10,10,1,12
1077,1509,8746,13,10,10,14,11
1077,3124,1664,13,10,10,14,11
1077,5274,7056,13,10,10,14,11
1078,6836,4657,7,6,5,3,6
1080,654,4406,3,9,10,11,20
